X,Y,OBJECTID,Stop_Code,Stop_ID,Stop_Name,Street,Cross_Street,Position,Stop_Lat,Stop_Lon,Downtown,Council_District,Sign_Crew,Road_Maint,GoRaleigh,GoTriangle,Wolfline,Wake_Forest,GoDurham,GoCary,Shelter,Shelter_Type,Shelter_Count,Bench,Bench_Type,Bench_Count,Trash_Can,Trash_Can_Type,Trash_Can_Count,Landing_Pad,Amenity_Pad,Pad_Size,Bike_Rack,Lighting,Lighting_Type,Real_Time,USB_Charging,Sidewalk,Crosswalk,Ped_Signal,Curb_Ramp,ADA_Compliant,Bike_Lane,Greenway,Art,Project,Project_Type,Project_Status,Project_Target,R1,R2,R2L,R3,R4,R5,R6,R7,R7L,R8,R8L,R9,R10,R11,R11L,R12,R13,R14,R15,R15L,R16,R18,R18S,R19,R20,R21,R22,R23,R23L,R24,R24L,R25,R25L,R26,R27,R28,R29,R31,R32,R33,R34,R36,R40X,R55X,R70X,R401X,R_Line,WRX,WFL,FRX,ZWX,Boardings,Alightings,Facility_ID,CreationDate,Creator,EditDate,Editor,Project_Lead,Sign_Type,Bus_Zone,Project_Complete,Ridership_Updated,Landscaping,GlobalID,R17,EmergencyPhone,Adoptable,Adoption_Status
-78.6884240009,35.7943790006,439,8587,8587,Hillsborough St at Meredith College,Hillsborough St,Meredith College,Near,35.7943790003,-78.6884240009,No,D,C,NCDOT,Yes,Yes,Yes,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,None,,No,No,No,Yes,Yes,No,No,,Yes,No,WTP Site 95-Hold,Shelter,Design,Winter 2021,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,5,8587,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,CAT,No,,2022/01/20 05:00:00+00,Non-compliant,6086ad88-ee3e-4d76-a40e-262e549fc1ed,No,,No,Available
-78.6927707069,35.7945056691,440,8588,8588,Beryl Rd at Method Rd,Beryl Rd,Method Rd,Near,35.7945056694,-78.6927707069,No,D,C,Municipal,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Pole Mounted,1,Yes,Yes,,No,None,,No,No,No,No,No,No,No,No,Yes,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,32,37,8588,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Non-compliant,6bcab91a-759b-4a7f-8637-28e30930ce82,No,,Yes,Adopted
-78.6937210741,35.7935105289,441,8589,8589,Method Rd at Richward Pl,Method Rd,Richward Pl,Near,35.7935105286,-78.6937210741,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,Some,Street,No,No,Yes,Yes,No,Yes,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,3,8589,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,5c379365-2078-4618-b145-917874c8344d,No,,No,Available
-78.6939053518,35.7819037721,442,8591,8591,Kent Rd at Perserverance Ct,Kent Rd,Perserverance Ct,Near,35.781903772,-78.6939053518,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,No,,No,None,Street,No,No,No,No,No,Yes,No,No,No,No,,Shelter,Planned,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,8,8591,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,fb7613d8-bc7a-47d1-818a-a0bc87d39826,No,,No,Available
-78.6939152513,35.7798282379,443,8592,8592,Kent Rd at Warwick Dr,Kent Rd,Warwick Dr,Far,35.7797654095,-78.6939341401,No,D,C,Municipal,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,Yes,No,No,No,No,,No,No,WTP Site 85,Shelter,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,4,8592,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,CAT,No,,2022/01/20 05:00:00+00,Compliant,0b9d16e3-12fd-4683-8cce-bc5c08de8c3a,No,,Yes,Available
-78.6925824586,35.774477698,444,8593,8593,Kent Rd at Trexler Ct,Kent Rd,Trexler Ct,Far,35.7744776979,-78.6925824586,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,Yes,Pole Mounted,1,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,Yes,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,2,8593,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,c9ea7ef5-01bf-472c-b218-1cf9f795ca74,No,,No,Available
-78.6891278623,35.7743274127,445,8594,8594,Gorman St at Conifer Dr,Gorman St,Conifer Dr,Near,35.7743274126,-78.6891278623,No,D,C,Municipal,Yes,No,Yes,No,No,No,No,,0,Yes,Improved,1,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,Yes,No,No,,Shelter,Planned,2023,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,11,8594,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,ec96e76f-be34-45ae-8333-e3e4bf0116b7,No,,No,Available
-78.6870103436,35.7835638354,446,8595,8595,Gorman St at McKimmon Center,Gorman St,McKimmon Center,Inside,35.7835350035,-78.686998255,No,D,C,Municipal,Yes,No,Yes,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,2,Yes,Yes,,No,Good,Street,No,No,Yes,No,No,Yes,Yes,No,No,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,17,12,8595,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,44986993-6745-44f3-9daa-0e0548da05d5,No,,Yes,Available
-78.6869471822,35.7859216305,447,8596,8596,Gorman St at Lexington Dr,Gorman St,Lexington Dr,Near,35.7860199993,-78.6869800013,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Concrete Mounted,2,Yes,No,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,,Shelter,Planned,2023,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,13,14,8596,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,a7a3b615-c188-4013-a716-f0cb343a2c47,No,,No,Available
-78.6822940007,35.7922189999,448,8597,8597,Hillsborough St at Turner St,Hillsborough St,Turner St,Far,35.7922189998,-78.6822940007,No,D,C,NCDOT,Yes,Yes,Yes,No,No,No,No,,0,No,,0,Yes,Other,1,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,1,8597,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,6e4d17fc-40a9-437e-96f3-e3b65cf734c5,No,,No,Available
-78.6802345275,35.7910357075,449,8598,8598,Hillsborough St at Stanhope Ave,Hillsborough St,Stanhope Ave,Near,35.7910357078,-78.6802345275,No,D,C,NCDOT,Yes,Yes,No,No,No,No,No,,0,Yes,Unimproved,1,No,,0,No,No,,No,,,No,No,Yes,No,No,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,0,8598,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,b2bf510c-2e70-4348-b59e-7104daf78f12,No,,No,Available
-78.6938949925,35.7893413049,450,8601,8601,Method Rd at Ligon St,Method Rd,Ligon St,Near,35.7893413051,-78.6938949925,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,Good,Street,No,No,Yes,Yes,No,Yes,Yes,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,6,8601,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,d934ab4c-860f-4611-934e-80fe2aec2f92,No,,No,Available
-78.6477752639,35.7885908444,451,8608,8608,Peace St at Glenwood Ave,Peace St,Glenwood Ave,Near,35.7885780803,-78.6478515156,Yes,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,10,8608,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,ca4af9e8-98ec-44fa-a74c-edcd559811ed,No,,No,Available
-78.6442246045,35.7886047647,452,8610,8610,Peace St at West St,Peace St,West St,Far,35.7885491885,-78.6443046372,Yes,D,E,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,3,8610,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,a6bc8c25-84ae-49eb-b3c1-d4ecb5d4670a,No,,No,Available
-78.6506190004,35.7815059995,453,8612,8612,St Mary's St at Hillsborough St,St Mary's St,Hillsborough St, ,35.7815059998,-78.6506190004,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,Yes,Yes,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,9,8612,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,6fc132c0-b57e-4d1e-b9f8-c5f94ae978f6,No,,No,Available
-78.6291321576,35.7800309408,454,8614,8614,New Bern Ave at S Swain St,New Bern Ave,S Swain St,Near,35.780030941,-78.6291321576,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,Some,Street,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,5,8614,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,13cbe091-48b0-40b4-a8da-a0b0c9b8b96c,No,,No,Available
-78.6319548636,35.7800944819,455,8618,8618,New Bern Ave at S East St,New Bern Ave,S East St,Far,35.780094482,-78.6319548636,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,Yes,Pole Mounted,1,Yes,No,,No,Some,Street,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,New Bern BRT,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,13,8,8618,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,888dd042-a8a9-438b-ac8f-a605cbcd100e,No,,No,Available
-78.6258226554,35.779924015,456,8619,8619,New Bern Ave at Idlewild Ave,New Bern Ave,Idlewild Ave,Inside,35.779924015,-78.6258226554,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,Yes,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,23,8619,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,3183abe5-8d1e-4379-b099-0f1b393b320c,No,,No,Available
-78.6231461609,35.779820824,457,8620,8620,New Bern Ave at S Tarboro Rd,New Bern Ave,S Tarboro Rd,Near,35.7798208239,-78.6231461609,No,C,D,NCDOT,Yes,Yes,No,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,1,No,Yes,20’ by 15’,No,Good,Street,No,No,Yes,Yes,Yes,No,Yes,No,No,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,68,8620,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,436c676a-ebda-4fa9-801c-13a0c4b0fafa,No,,Yes,Available
-78.6181654626,35.7797462236,458,8622,8622,New Bern Ave at Sunbury St,New Bern Ave,Sunbury St,Near,35.7797462238,-78.6181654626,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,Yes,No,,No,None,,No,No,No,No,No,No,No,No,No,No,,Shelter,Planned,2022,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,21,54,8622,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,Yes,,2022/01/20 05:00:00+00,Compliant,1f763a08-6139-4386-912d-41ebc830efe8,No,,No,Available
-78.6160500002,35.7798700004,459,8623,8623,New Bern Ave at Carver St,New Bern Ave,Carver St,Near,35.7798700003,-78.6160500002,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,No,No,No,No,No,No,No,No,,Shelter,Planned,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,43,8623,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,ES,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,88c67066-61dc-46b2-9317-c70b44792ba0,No,,No,Available
-78.6129344739,35.7797263134,460,8624,8624,New Bern Ave at Raleigh Blvd,New Bern Ave,Raleigh Blvd,Far,35.7797263133,-78.6129344739,No,C,D,NCDOT,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,7’ by 20’,No,Some,Street,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Site 10,Shelter,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,36,8624,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,2ee50619-e924-43c5-a4e3-ec9ded73105c,No,,Yes,Available
-78.6091393739,35.7795477716,461,8625,8625,New Bern Ave at Russ St,New Bern Ave,Russ St,Near,35.7795477716,-78.6091393739,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,None,,No,No,No,No,No,No,No,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,13,8625,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,b4f25725-058a-42c6-98f5-8e5c95000e18,No,,No,Available
-78.6068389951,35.7795550084,462,8626,8626,New Bern Ave at N Lord Ashley Rd,New Bern Ave,N Lord Ashley Rd,Near,35.7795550081,-78.6068389951,No,C,D,NCDOT,Yes,No,No,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,15’ by 20’,No,Good,Street,No,No,Yes,No,No,Yes,Yes,No,No,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,10,8626,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,6fc2b01b-0f83-46de-aba4-c6525dcd5585,No,,Yes,Available
-78.6041894653,35.7796823987,463,8627,8627,New Bern Ave at Lord Berkley,New Bern Ave,Lord Berkley,Near,35.779682399,-78.6041894653,No,C,D,NCDOT,Yes,No,No,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,15’ by 20’,No,Good,Street,No,No,Yes,No,No,Yes,Yes,No,No,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,11,11,8627,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,f0c41df6-2668-4bf2-b39c-e3418be0078e,No,,Yes,Available
-78.5996062644,35.7799053817,464,8629,8629,New Bern Ave at Dickens Dr,New Bern Ave,Dickens Dr,Far,35.779905382,-78.5996062644,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,Street,No,No,No,No,No,No,No,No,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,4,8629,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,fbac35cd-3a63-4c9d-a037-881d606374d0,No,,No,Available
-78.5926590551,35.7827490528,465,8630,8630,New Bern Ave at Donald Ross Dr,New Bern Ave,Donald Ross Dr,Near,35.7827490531,-78.5926590551,No,C,D,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,No,No,No,No,No,No,No,No,,Shelter,Planned,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,6,8630,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,ES,GoRaleigh,No,,2022/01/20 05:00:00+00,Non-compliant,3ee61290-de2e-4325-8323-a2e4d557ad24,No,,No,Available
-78.5889729333,35.7836875268,466,8631,8631,WakeMed Perimeter Rd at Galahad Dr,WakeMed Perimeter Rd,Galahad Dr,Near,35.7836875269,-78.5889729333,No,C,D,Municipal,Yes,No,No,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,1,No,Yes,10’ by 20’,No,Good,Street,No,No,Yes,No,No,Yes,Yes,No,No,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,16,8631,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,3f44eff4-7083-4bec-8074-7e42e6ab6e70,No,,Yes,Adopted
-78.5863970061,35.7845627657,467,8632,8632,WakeMed at Wake Tech,WakeMed,Wake Tech, ,35.7845627657,-78.5863970061,No,C,D,Private,Yes,No,No,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,10’ by 20’,No,Some,Street,No,No,Yes,Yes,No,Yes,Yes,No,No,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,14,8632,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,93adbc86-cd7b-4b3b-80bc-35499e4f02e6,No,,Yes,Adopted
-78.5880347759,35.7861266162,468,8633,8633,WakeMed at the Andrews Center,WakeMed,the Andrews Center,Near,35.7861266162,-78.5880347759,No,C,D,Private,Yes,No,No,No,No,No,Yes,Other,1,Yes,Other,3,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Building,No,No,Yes,No,No,Yes,Yes,No,Yes,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,156,143,8633,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,67f87bec-3b03-4cdb-9bc4-c3976231bf10,No,,Yes,Adopted
-78.5866099994,35.7877200003,469,8634,8634,Calumet Dr at Sunnybrook Rd,Calumet Dr,Sunnybrook Rd, ,35.7877200001,-78.5866099994,No,C,D,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,170,181,8634,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,963560cd-85f8-428a-b01d-1e3a49ea1dc0,No,,No,Available
